curr_time	id	question	score
9942929	46867	q19_2	0.875
10321274	46867	q18_8	0.394160584
10328771	46867	q15_1	0.75
10330362	46867	q16_13	0.466666667
10331620	46867	q17_8	0.5625
10332940	46867	q16_13	0.466666667
10334923	46867	q17_8	0.5625
10336241	46867	q18_8	0.394160584
10337309	46867	q19_2	0.875
10338151	46867	q20_3	0.75
10340277	46867	q19_2	0.875
10341530	46867	q20_3	0.75
10627746	46867	q18_8	0.394160584
-8808320	46867	q17_8	0.6875
-8634000	46867	q14_7	1
-8511298	46867	q15_1	0.75
-8509525	46867	q16_13	0.466666667
-8507891	46867	q17_8	0.6875
-8505122	46867	q18_8	0.394160584
-8502847	46867	q19_2	0.875
-8500616	46867	q20_3	0.75
292314	52308	q14_0	0
294318	52308	q15_0	0
400195	52308	q14_0	0
1551549	52308	q15_0	0.916666667
1552190	52308	q16_13	0
1553746	52308	q14_0	0
1554750	52308	q16_13	0
1557434	52308	q17_17	0
1559534	52308	q18_17	0
1561067	52308	q19_8	0
1563574	52308	q20_3	0
1564717	52308	q15_0	0.916666667
2172341	52308	q16_13	0.8
2175432	52308	q15_0	0.916666667
2416896	52308	q16_13	0.8
2423277	52308	q17_17	0
2424035	52308	q16_13	0.8
2424623	52308	q14_0	0
2425289	52308	q15_0	0.916666667
2427454	52308	q17_17	0
2526822	52308	q15_0	0.944444444
2527116	52308	q17_17	0
2528680	52308	q16_13	0.8
2548180	52308	q17_17	0
2551391	52308	q18_17	0
2552625	52308	q19_8	0
2554361	52308	q20_3	0
2661992	52308	q19_8	1
2666419	52308	q20_3	0
2686209	52308	q19_8	1
3834465	52308	q20_3	0.9375
3835360	52308	q19_8	1
3836121	52308	q18_17	0
3836623	52308	q19_8	1
3837012	52308	q20_3	0.9375
4261879	52308	q17_17	0.566666667
4263496	52308	q16_13	0.8
4274749	52308	q17_17	0.566666667
4276067	52308	q19_8	1
4277372	52308	q18_17	0
4278961	52308	q20_3	0.9375
4280601	52308	q16_13	0.8
4570763	52308	q17_17	0.666666667
4571645	52308	q16_13	0.8
5127337	52308	q17_17	0.7
5129650	52308	q14_0	0
5130486	52308	q17_17	0.7
5133825	52308	q18_17	0
5134742	52308	q19_8	1
5355978	52308	q18_17	0
5357137	52308	q19_8	1
5360108	52308	q17_17	0.7
5362369	52308	q16_13	0.8
5363902	52308	q15_0	0.944444444
5367328	52308	q14_0	0
5368244	52308	q18_17	0
5369401	52308	q19_8	1
5371578	52308	q20_3	0.9375
5372358	52308	q19_8	1
5374839	52308	q17_17	0.7
6519926	52308	q18_17	0.307692308
6520522	52308	q17_17	0.7
6567643	52308	q18_17	0.307692308
6569220	52308	q19_8	1
6571218	52308	q20_3	0.9375
7882352	52308	q14_0	0.75
7949208	52308	q15_0	0.944444444
8181175	52308	q14_0	0.75
8416570	52308	q15_0	0.916666667
8418721	52308	q16_13	0.8
8421031	52308	q17_17	0.7
8423006	52308	q18_17	0.307692308
8424093	52308	q19_8	1
8425419	52308	q20_3	0.9375
9302074	52308	q16_13	0.6
9302747	52308	q17_17	0.7
9305331	52308	q16_13	0.6
9517233	52308	q17_17	0.7
9517857	52308	q18_17	0.307692308
9520086	52308	q17_17	0.7
9523771	52308	q18_17	0.307692308
9526344	52308	q15_0	0.916666667
10266765	52308	q16_13	1
10294431	52308	q17_17	0.7
10299532	52308	q18_17	0.307692308
10302221	52308	q19_8	1
10310289	52308	q15_0	0.916666667
10432088	52308	q16_13	1
10437394	52308	q17_17	0.7
10607239	52308	q18_17	0.307692308
10608417	52308	q19_8	1
10608916	52308	q18_17	0.307692308
10609176	52308	q20_3	0.9375
10626909	52308	q19_8	1
10629812	52308	q20_3	0.9375
10633399	52308	q17_17	0.7
10704794	52308	q16_13	1
10709209	52308	q17_17	0.7
10709519	52308	q19_8	1
11208015	52308	q18_17	0.461538462
11209719	52308	q19_8	1
11211940	52308	q20_3	0.9375
11214317	52308	q17_17	0.7
11215242	52308	q16_13	1
11348706	52308	q15_0	0.888888889
11351226	52308	q18_17	0.461538462
11353432	52308	q17_17	0.7
11354521	52308	q19_8	1
11356760	52308	q20_3	0.9375
-9193563	52308	q17_17	0.7
-9192475	52308	q19_8	1
-9173396	52308	q18_17	0.461538462
-9172404	52308	q19_8	1
-8957969	52308	q20_3	0.9375
-8956957	52308	q19_8	1
-9167636	52308	q18_17	0.461538462
-9160789	52308	q17_17	0.7
-9158675	52308	q16_13	1
-9157023	52308	q15_0	0.888888889
-9152928	52308	q14_0	0.75
-9041730	52308	q17_17	0.7
-9038847	52308	q18_17	0.461538462
-9036538	52308	q19_8	1
-9034411	52308	q20_3	0.9375
-9032829	52308	q16_13	1
-9018356	52308	q15_0	0.888888889
-9016145	52308	q14_0	0.75
-9011500	52308	q17_17	0.7
-9011237	52308	q19_8	1
-9010622	52308	q18_17	0.461538462
-9009233	52308	q19_8	1
-8837958	52308	q17_17	0.8
-8837554	52308	q14_0	0.75
-8836888	52308	q17_17	0.8
-8835113	52308	q18_17	0.461538462
-8821736	52308	q19_8	1
-8819397	52308	q20_3	0.9375
-8817065	52308	q14_0	0.75
-8806125	52308	q15_0	0.888888889
-8802904	52308	q16_13	1
-8800863	52308	q17_17	0.8
-8799018	52308	q18_17	0.461538462
-8797472	52308	q19_8	1
-8793957	52308	q20_3	0.9375
-8771692	52308	q14_0	0.75
483563	56343	q14_14	0
664212	56343	q15_8	1
680502	56343	q16_7	0
711359	56343	q15_8	0.888888889
1225724	56343	q16_7	1
1725654	56343	q17_9	0.4
2253946	56343	q18_8	1
2657774	56343	q19_1	0.0125
3749702	56343	q20_15	1
3752025	56343	q19_1	0.0125
3752213	56343	q18_8	1
3752618	56343	q17_9	0.4
3752841	56343	q16_7	1
3753025	56343	q15_8	0.888888889
3755558	56343	q14_14	0
3758340	56343	q15_8	0.888888889
3760835	56343	q16_7	1
-6607632	56343	q17_9	0.4
-6603418	56343	q18_8	1
-6601496	56343	q19_1	0.0125
-6601080	56343	q18_8	1
-6600448	56343	q17_9	0.4
-6599220	56343	q16_7	1
-6597623	56343	q15_8	0.888888889
-6595939	56343	q14_14	0
-6595722	56343	q15_8	0.888888889
-6595164	56343	q16_7	1
-6593810	56343	q17_9	0.4
-6592736	56343	q18_8	1
-6141701	56343	q19_1	0.9
-6067195	56343	q20_15	0.833333333
-6063579	56343	q19_1	0.9
-5999291	56343	q18_8	1
-5460967	56343	q17_9	0.4
-5460838	56343	q16_7	1
-5460674	56343	q15_8	0.888888889
-5459062	56343	q14_14	0
-5410544	56343	q15_8	1
-5409177	56343	q14_14	0
-5408209	56343	q15_8	1
-4954320	56343	q14_14	0
-4951208	56343	q15_8	1
-4949048	56343	q16_7	1
-4948201	56343	q17_9	0.4
-4943428	56343	q18_8	1
-4940445	56343	q19_1	0.9
-4935754	56343	q20_15	0.833333333
-4935628	56343	q19_1	0.9
-4931848	56343	q18_8	1
-4672433	56343	q17_9	0.6
-4672268	56343	q16_7	1
-4672080	56343	q15_8	1
-4669956	56343	q14_14	0
-4669111	56343	q15_8	1
-4665410	56343	q16_7	1
-4664521	56343	q17_9	0.6
-4663310	56343	q18_8	1
-4662462	56343	q19_1	0.9
-4660977	56343	q20_15	0.833333333
-4660799	56343	q19_1	0.9
-4660538	56343	q18_8	1
-4660381	56343	q17_9	0.6
-4660205	56343	q16_7	1
-4659918	56343	q15_8	1
-4659262	56343	q14_14	0
-4539041	56343	q15_8	1
-4537871	56343	q14_14	0
-4537429	56343	q15_8	1
-4536030	56343	q16_7	1
-4534659	56343	q17_9	0.6
-4529212	56343	q18_8	1
-4524790	56343	q19_1	0.9
186646	57838	q14_5	1
798486	57838	q15_6	0.416666667
1477893	57838	q16_19	1
2295838	57838	q17_14	0.866666667
2553492	57838	q18_15	0
2641692	57838	q19_22	0.1875
2643516	57838	q20_13	0
2877223	57838	q19_22	0.9375
3316243	57838	q20_13	0.6
3316972	57838	q17_14	0.866666667
-6927003	57838	q18_15	0.92
-6740425	57838	q14_5	1
-6157229	57838	q15_6	0.5
-5672349	57838	q16_19	1
-5141339	57838	q17_14	0.866666667
-4553773	57838	q18_15	0.68
-4128220	57838	q19_22	1
-965674	57838	q20_13	0.616666667
-964328	57838	q14_5	1
-961054	57838	q15_6	0.5
-958345	57838	q16_19	1
-953312	57838	q17_14	0.866666667
-949295	57838	q18_15	0.68
-945735	57838	q19_22	1
18791	59913	q14_0	0
24006	59913	q20_14	0
32104	59913	q19_8	0
38835	59913	q18_1	0
51343	59913	q17_1	0
1266529	59913	q16_8	1
1300606	59913	q14_0	0
1317413	59913	q15_2	0
1318265	59913	q16_8	1
1355135	59913	q17_1	0
1358464	59913	q18_1	0
1582498	59913	q19_8	0.170212766
1586285	59913	q20_14	0
1586822	59913	q19_8	0.170212766
1599748	59913	q18_1	0
3739222	59913	q17_1	1
3740283	59913	q14_0	0
3741036	59913	q15_2	0
3742369	59913	q16_8	1
3743604	59913	q17_1	1
3746664	59913	q18_1	0
3872499	59913	q19_8	0.489361702
3902235	59913	q20_14	0
3903490	59913	q19_8	0.489361702
4076072	59913	q18_1	0
4077309	59913	q17_1	1
4078446	59913	q16_8	1
4361473	59913	q15_2	0.153846154
4374466	59913	q14_0	0
4374907	59913	q15_2	0.153846154
4376183	59913	q16_8	1
4379885	59913	q17_1	1
4383058	59913	q18_1	0
4384438	59913	q19_8	0.489361702
4386720	59913	q20_14	0
4387493	59913	q14_0	0
4390913	59913	q15_2	0.153846154
4392569	59913	q16_8	1
4394880	59913	q17_1	1
4396884	59913	q18_1	0
4400386	59913	q19_8	0.489361702
4402258	59913	q20_14	0
4403244	59913	q14_0	0
4410241	59913	q15_2	0.153846154
4411144	59913	q16_8	1
4412280	59913	q17_1	1
4427100	59913	q18_1	0
4428869	59913	q19_8	0.489361702
4595471	59913	q20_14	0
4596485	59913	q19_8	0.489361702
4604206	59913	q18_1	0
4605235	59913	q17_1	1
4742440	59913	q16_8	1
4747311	59913	q15_2	0.153846154
4793116	59913	q14_0	0
5232079	59913	q15_2	0.461538462
5369510	59913	q17_1	1
5370584	59913	q20_14	0
5371318	59913	q19_8	0.489361702
5373988	59913	q18_1	0
5374596	59913	q17_1	1
5375952	59913	q16_8	1
5377299	59913	q15_2	0.461538462
5378978	59913	q14_0	0
5379850	59913	q17_1	1
5380877	59913	q18_1	0
5419973	59913	q15_2	0.576923077
5420570	59913	q19_8	0.489361702
5421229	59913	q18_1	0
5425592	59913	q17_1	1
5426892	59913	q19_8	0.489361702
5428818	59913	q20_14	0
5429419	59913	q19_8	0.489361702
5431984	59913	q15_2	0.576923077
5433173	59913	q16_8	1
5434524	59913	q17_1	1
5439546	59913	q18_1	0
5441959	59913	q14_0	0
5442539	59913	q15_2	0.576923077
5443296	59913	q16_8	1
5443888	59913	q17_1	1
5447406	59913	q18_1	0
5448563	59913	q14_0	0
5449447	59913	q18_1	0
5450918	59913	q19_8	0.489361702
5453365	59913	q20_14	0
5540896	59913	q14_0	0
5543318	59913	q20_14	0
5544466	59913	q19_8	0.489361702
5954528	59913	q18_1	0
5955565	59913	q19_8	0.489361702
6185102	59913	q20_14	0
6186084	59913	q19_8	0.489361702
6189477	59913	q18_1	0
6714544	59913	q14_0	0
6718901	59913	q20_14	0
6720400	59913	q19_8	0.489361702
6743075	59913	q18_1	0
6976492	59913	q14_0	0
6979170	59913	q15_2	0.576923077
6980701	59913	q16_8	1
6982497	59913	q17_1	1
7504930	59913	q18_1	0
7529955	59913	q20_14	0
7819963	59913	q18_1	0
7824482	59913	q17_1	1
7825483	59913	q16_8	1
7825976	59913	q15_2	0.576923077
7906036	59913	q16_8	1
7907552	59913	q14_0	0
7910633	59913	q15_2	0.576923077
7912313	59913	q16_8	1
7914130	59913	q17_1	1
8045585	59913	q18_1	0
8046421	59913	q15_2	0.576923077
8067799	59913	q16_8	1
8092711	59913	q17_1	1
8094166	59913	q19_8	0.489361702
8096249	59913	q20_14	0
8224211	59913	q19_8	0.489361702
8227733	59913	q20_14	0
8228667	59913	q19_8	0.489361702
8274566	59913	q18_1	0
8277560	59913	q14_0	0
8278431	59913	q15_2	0.576923077
8279604	59913	q16_8	1
8281831	59913	q17_1	1
8316516	59913	q18_1	0
8417831	59913	q15_2	0.576923077
8418331	59913	q17_1	1
8419815	59913	q16_8	1
8603592	59913	q17_1	1
8608764	59913	q18_1	0
8610442	59913	q19_8	0.489361702
8620717	59913	q20_14	0
8621860	59913	q19_8	0.489361702
9182777	59913	q18_1	0
9184202	59913	q19_8	0.489361702
9186675	59913	q20_14	0
9187644	59913	q19_8	0.489361702
9190321	59913	q18_1	0
9190804	59913	q17_1	1
9191288	59913	q16_8	1
9191954	59913	q15_2	0.576923077
9193290	59913	q14_0	0
9193660	59913	q15_2	0.576923077
9194046	59913	q16_8	1
9194671	59913	q17_1	1
9426103	59913	q18_1	0
9426687	59913	q20_14	0
9653151	59913	q18_1	0
9863745	59913	q20_14	0
9864043	59913	q17_1	1
9892738	59913	q18_1	0.2
11254226	59913	q20_14	0.588888889
11260169	59913	q19_8	0.489361702
11275100	59913	q18_1	0.2
11275895	59913	q14_0	0
11280872	59913	q15_2	0.576923077
11282505	59913	q16_8	1
11283606	59913	q15_2	0.576923077
11283934	59913	q17_1	1
11285499	59913	q16_8	1
11326728	59913	q15_2	0.576923077
11433363	59913	q16_8	1
11618686	59913	q17_1	1
11629264	59913	q18_1	0.2
11638781	59913	q19_8	0.489361702
11763266	59913	q20_14	0.588888889
11765364	59913	q19_8	0.489361702
11770130	59913	q18_1	0.2
11773015	59913	q17_1	1
11775082	59913	q16_8	1
11778114	59913	q15_2	0.576923077
11780926	59913	q14_0	0
11781386	59913	q15_2	0.576923077
11782357	59913	q16_8	1
11782822	59913	q17_1	1
11783702	59913	q18_1	0.2
11785145	59913	q19_8	0.489361702
-8593261	59913	q20_14	0.477777778
-8592171	59913	q19_8	0.489361702
-8591511	59913	q18_1	0.2
-8591056	59913	q17_1	1
-8590635	59913	q16_8	1
-8589707	59913	q14_0	0
-8587994	59913	q15_2	0.576923077
-8586587	59913	q16_8	1
-8585904	59913	q17_1	1
-8585114	59913	q18_1	0.2
-8584222	59913	q19_8	0.489361702
-8577606	59913	q20_14	0.477777778
-8575838	59913	q19_8	0.489361702
-8572888	59913	q18_1	0.2
-8571292	59913	q17_1	1
-8570364	59913	q16_8	1
-8566855	59913	q15_2	0.576923077
60366	62477	q14_16	0
1317472	62477	q15_9	1
1993365	62477	q16_3	1
1997082	62477	q17_2	0
2818531	62477	q14_16	0.3
-6002786	62477	q17_2	0.888888889
-5637878	62477	q18_18	0
-5637259	62477	q19_18	0
-5635847	62477	q20_19	0
-4618807	62477	q18_18	0.388888889
-4398543	62477	q19_18	1
-3258775	62477	q20_19	0.692307692
-3057061	62477	q18_18	0.388888889
-3056223	62477	q17_2	0.888888889
-3055428	62477	q16_3	1
-3054924	62477	q15_9	1
-3054427	62477	q14_16	0.3
-3048250	62477	q15_9	1
-3045089	62477	q19_18	1
-2360545	62477	q18_18	0.388888889
-2355026	62477	q19_18	1
-2352819	62477	q20_19	0.692307692
-2351836	62477	q17_2	0.888888889
-2348532	62477	q14_16	0.3
-2344032	62477	q15_9	1
-2338114	62477	q16_3	1
-2333854	62477	q17_2	0.888888889
-2138054	62477	q18_18	0.444444444
-2137613	62477	q19_18	1
-1814341	62477	q20_19	0.730769231
-1813933	62477	q14_16	0.3
-1813606	62477	q15_9	1
-1813211	62477	q16_3	1
-1812557	62477	q17_2	0.888888889
-1811545	62477	q18_18	0.444444444
-1811195	62477	q19_18	1
-1810667	62477	q20_19	0.730769231
-1384387	62477	q14_16	0.366666667
-1368169	62477	q15_9	1
-1361964	62477	q16_3	1
-1357754	62477	q17_2	0.888888889
-1352893	62477	q18_18	0.444444444
-1349630	62477	q19_18	1
35378	64895	q14_13	0
41006	64895	q15_7	0
42413	64895	q16_10	0
43517	64895	q17_3	0
44763	64895	q19_6	0
45865	64895	q18_19	0
48161	64895	q20_21	0
74143	64895	q14_13	0
430018	64895	q19_6	0.957446809
475357	64895	q14_13	0
538792	64895	q15_7	0.384615385
539995	64895	q16_10	0
540963	64895	q17_3	0
542252	64895	q18_19	0
543037	64895	q19_6	0.957446809
547530	64895	q20_21	0
548531	64895	q14_13	0
550499	64895	q15_7	0.384615385
551224	64895	q16_10	0
603238	64895	q15_7	0.384615385
604936	64895	q16_10	0
611246	64895	q17_3	0
1409004	64895	q16_10	0.8125
1413386	64895	q15_7	0.384615385
1414112	64895	q14_13	0
2094403	64895	q17_3	0.904761905
2096481	64895	q18_19	0
2097397	64895	q16_10	0.8125
2098924	64895	q15_7	0.384615385
2100806	64895	q14_13	0
2101326	64895	q18_19	0
2102500	64895	q19_6	0.957446809
2104353	64895	q20_21	0
3014383	64895	q18_19	0.5
3015511	64895	q19_6	0.957446809
3017015	64895	q20_21	0
3017510	64895	q14_13	0
3018856	64895	q15_7	0.384615385
3019532	64895	q16_10	0.8125
3020593	64895	q17_3	0.904761905
3025366	64895	q18_19	0.5
3026811	64895	q19_6	0.957446809
3404459	64895	q20_21	1
3405747	64895	q19_6	0.957446809
3406935	64895	q18_19	0.5
3408101	64895	q17_3	0.904761905
3409400	64895	q16_10	0.8125
3410178	64895	q15_7	0.384615385
3412172	64895	q14_13	0
3415805	64895	q15_7	0.384615385
3418043	64895	q16_10	0.8125
3420436	64895	q17_3	0.904761905
3423798	64895	q18_19	0.5
3425318	64895	q19_6	0.957446809
3427006	64895	q20_21	1
-6727073	64895	q14_13	0.25
-6724520	64895	q15_7	0.384615385
-6723376	64895	q16_10	0.8125
-6721797	64895	q17_3	0.904761905
-6718889	64895	q18_19	0.5
-6717605	64895	q19_6	0.957446809
-6716066	64895	q20_21	1
-6714949	64895	q14_13	0.25
-6165981	64895	q15_7	0.384615385
-5954096	64895	q14_13	0.25
-5921533	64895	q15_7	0.384615385
-5898915	64895	q14_13	0.25
-5759727	64895	q19_6	0.957446809
-5581170	64895	q20_21	1
-5580033	64895	q19_6	0.957446809
-5578019	64895	q18_19	0.5
-5576493	64895	q17_3	0.904761905
-5574625	64895	q18_19	0.5
-5573916	64895	q14_13	0.25
-5573015	64895	q15_7	0.384615385
-5572103	64895	q16_10	0.8125
-5571080	64895	q17_3	0.904761905
-5232319	64895	q18_19	0.5
-5230952	64895	q19_6	0.957446809
-5229529	64895	q16_10	0.8125
-5227898	64895	q17_3	0.904761905
-5008032	64895	q16_10	0.875
-5006289	64895	q17_3	0.904761905
-5004536	64895	q18_19	0.5
-4750797	64895	q17_3	1
-4749092	64895	q16_10	0.875
-4748343	64895	q15_7	0.384615385
-4747416	64895	q17_3	1
-4746556	64895	q18_19	0.5
-4745813	64895	q19_6	0.957446809
-4743726	64895	q20_21	1
-4740986	64895	q15_7	0.384615385
-3970212	64895	q14_13	0.5
-3756273	64895	q15_7	0.538461538
-2846182	64895	q14_13	1
-2827800	64895	q15_7	0.538461538
-2794040	64895	q16_10	0.875
-2792566	64895	q17_3	1
-2780280	64895	q18_19	0.5
-2771058	64895	q19_6	0.957446809
-2745785	64895	q20_21	1
-2627217	64895	q19_6	0.957446809
-2625978	64895	q20_21	1
-2536558	64895	q19_6	0.957446809
-2534486	64895	q20_21	1
-2532974	64895	q14_13	1
-2528742	64895	q15_7	0.538461538
-2500674	64895	q16_10	0.875
